frame,timestamp,track_id,class_name,bev_x,bev_y,speed_mps,heading_deg,acc_mps2,risk_index
2883,2026-07-23T16:45:28.817148,552,car,9.1562,1.4324,0.0557,103.593,0.0045,0.0
2883,2026-07-23T16:45:28.817148,559,car,12.6971,-8.3068,1.2886,167.4661,-0.6873,0.0
2883,2026-07-23T16:45:28.817148,561,car,3.9594,-3.2201,0.3077,69.9215,0.1506,0.0
2883,2026-07-23T16:45:28.817148,564,car,33.2875,6.4504,0.1801,-176.6616,0.0827,0.0
2883,2026-07-23T16:45:28.817148,570,car,11.4905,-10.1113,1.2758,-134.8532,0.0228,0.0
2883,2026-07-23T16:45:28.817148,571,car,17.7365,-4.5194,2.0994,-113.8059,0.5112,0.0
2883,2026-07-23T16:45:28.817148,573,car,4.6503,2.2606,0.3139,70.2024,0.2448,0.0
2883,2026-07-23T16:45:28.817148,574,car,6.651,-1.988,0.3214,71.035,0.3133,0.0
2883,2026-07-23T16:45:28.817148,575,car,5.5955,-0.1977,0.3372,74.1485,-0.2634,0.0
2883,2026-07-23T16:45:28.817148,576,car,19.2289,-1.7522,2.1384,-123.922,-0.2281,0.0
2883,2026-07-23T16:45:28.817148,445,car,3.958,-1.5404,0.0982,95.4821,-0.6286,0.0
2883,2026-07-23T16:45:28.817148,580,car,4.7986,-5.0844,0.7391,82.9996,-0.4724,0.0
2883,2026-07-23T16:45:28.817148,581,car,16.3862,-2.0196,2.7704,-118.4461,-0.4109,0.0
2883,2026-07-23T16:45:28.817148,454,car,6.077,-4.8681,0.0576,-109.7788,0.084,0.0
2883,2026-07-23T16:45:28.817148,582,car,4.553,4.6327,0.8675,72.689,0.6799,0.0
2883,2026-07-23T16:45:28.817148,586,car,2.157,-0.5035,0.2773,93.9758,-0.1142,0.0
2883,2026-07-23T16:45:28.817148,588,car,21.9809,6.1576,4.0385,-119.019,0.1588,0.0
2883,2026-07-23T16:45:28.817148,589,car,18.8476,3.0188,3.6712,-116.8939,-0.6903,0.0
2883,2026-07-23T16:45:28.817148,592,car,3.4937,-5.2292,0.6409,97.6063,-0.5059,0.0
2883,2026-07-23T16:45:28.817148,593,car,1.8325,3.8113,0.1871,-106.4573,-0.1984,0.0
2883,2026-07-23T16:45:28.817148,594,truck,25.1064,9.0613,2.4253,-102.3552,-7.1701,0.0
2883,2026-07-23T16:45:28.817148,467,car,4.3787,0.6263,0.3436,49.235,-0.4881,0.0
2883,2026-07-23T16:45:28.817148,595,car,4.2334,-7.1421,0.2568,0.0,0.2791,0.0
2883,2026-07-23T16:45:28.817148,596,car,5.1642,-3.114,0.2102,0.0,0.0,0.0
2883,2026-07-23T16:45:28.817148,472,truck,3.3297,0.9199,0.3393,64.1637,0.1095,0.0
2883,2026-07-23T16:45:28.817148,344,car,6.2455,4.4109,0.0718,79.4041,0.0706,0.0
2883,2026-07-23T16:45:28.817148,352,truck,5.0183,7.3747,1.1994,81.6294,0.2438,0.0
2883,2026-07-23T16:45:28.817148,227,car,3.0317,4.8494,0.5534,77.3617,0.3386,0.0
2883,2026-07-23T16:45:28.817148,358,car,9.8371,4.181,0.0104,77.5989,-0.0994,0.0
2883,2026-07-23T16:45:28.817148,491,car,5.3631,-1.5972,0.543,92.8864,-0.6293,0.0
2883,2026-07-23T16:45:28.817148,371,car,9.2557,12.406,3.2687,79.853,0.8357,0.0
2883,2026-07-23T16:45:28.817148,500,car,8.3711,6.9705,1.9014,75.4257,0.5091,0.0
